# NosTale NPC Talk List Files by idylos
% 1
c <img ilst=300>	zts12912e
c <img=9999>
c <end>
b zts12913e  . n_talk 24 0
s 27
c <img=5000>
c <img ilst=300>	zts12884e
c <img=9999>
c <end>
b zts12914e  . n_run 6009 0
b zts12915e  . n_run 6010 0
b zts12916e  . n_run 6011 0
b zts12917e  . n_talk 100 0
s 28
c <img=5000>
c <img ilst=300>	zts16060e
c <img=9999>
c <img=5000>
c <img ilst=300>	zts16750e
c <img=9999>
c <img=5000>
c <img ilst=300>	zts16062e
c <img=9999>
c <end>
b zts12815e  . n_talk 100 0
s 29
c <img=5000>
c <img ilst=300>	zts20233e
c <img=9999>
c <img=5000>
c <img ilst=300>	zts20234e
c <img=9999>
c <img=5000>
c <img ilst=300>	zts20235e
c <img=9999>
c <end>
b zts20236e  . n_talk 30 0
b zts20237e  . n_talk 31 0
b zts20238e  . n_talk 32 0
b zts3680e  . n_talk 100 0
s 30
c <img=5000>
c <img ilst=300>	zts20239e
c <img=9999>
c <img=5000>
c <img ilst=300>	zts20240e
c <img=9999>
c <end>
b zts20241e  . n_talk 100 0
s 31
c <img=5000>
c <img ilst=300>	zts20242e
c <img=9999>
c <img=5000>
c <img ilst=300>	zts20243e
c <img=9999>
c <img=5000>
c <img ilst=300>	zts20244e
c <img=9999>
c <end>
b zts20241e  . n_talk 100 0
s 32
c <img=5000>
c <img ilst=300>	zts20245e
c <img=9999>
c <img=5000>
c <img ilst=300>	zts20246e
c <img=9999>
c <end>
b zts20247e  . n_run 6017 0
b zts20248e  . n_talk 100 0
s 33
c <img=5000>
c <img ilst=300>	zts16098e
c <img=9999>
c <img=5000>
c <img ilst=300>	zts16122e
c <img=9999>
c <img=5000>
c <img ilst=300>	zts16100e
c <img=9999>
c <end>
b zts16830e  . n_run 94 0
b zts16831e  . n_talk 34 0
b zts16832e  . n_run 95 0
b zts16102e  . n_talk 35 0
b zts16103e  . n_talk 36 0
b zts16833e  . n_talk 37 0
b zts16105e  . n_talk 38 0
b zts3680e  . n_talk 100 0
s 34
c <img=5000>
c <img ilst=300>	zts16834e
c <img=9999>
c <end>
b zts16835e  . n_run 96 0
b zts12815e  . n_talk 100 0
s 35
c <img=5000>
c <img ilst=300>	zts16106e
c <img=9999>
c <img=5000>
c <img ilst=300>	zts16107e
c <img=9999>
c <end>
b zts12815e  . n_talk 100 0
s 36
c <img=5000>
c <img ilst=300>	zts16108e
c <img=9999>
c <img=5000>
c <img ilst=300>	zts16109e
c <img=9999>
c <end>
b zts12815e  . n_talk 100 0
s 37
c <img=5000>
c <img ilst=300>	zts16836e
c <img=9999>
c <img=5000>
c <img ilst=300>	zts16837e
c <img=9999>
c <end>
b zts12815e  . n_talk 100 0
s 38
c <img=5000>
c <img ilst=300>	zts17616e
c <img=9999>
c <img=5000>
c <img ilst=300>	zts16113e
c <img=9999>
c <end>
b zts12815e  . n_talk 100 0
% 4
t zts179e
s 0
c <list>
c <end>
b zts16097e  . n_talk 29 0&@
b zts4766e  . shopping 2 0
b zts3678e  . n_talk 2 0
b zts4760e  . n_talk 100 0
s 1
c <end>
s 2
c <img=5003>
c <sound=164>
c zts191e
c <end>
b zts192e  . n_talk 3 0
b zts193e  . n_talk 6 0
b zts194e  . n_talk 10 0
b zts195e  . n_talk 23 0
b zts13e  . n_talk 100 0
s 3
c <img=5003>
c <sound=165>
c zts196e
c <sound=166>
c zts197e
c <img ilst=-1>	zts198e
c <sound=167>
c zts199e
c <img ilst=-1>	zts200e
c <sound=168>
c zts201e
c <sound=169>
c zts202e
c <end>
b zts168e  . n_talk 2 0
s 6
c <img=5003>
c <sound=170>
c zts203e
c <sound=171>
c zts204e
c <img ilst=-1>	zts205e
c <sound=172>
c zts206e
c <sound=173>
c zts207e
c <end>
b zts168e  . n_talk 2 0
s 10
c <img=5003>
c <sound=174>
c zts208e
c <sound=175>
c zts209e
c <img ilst=-1>	zts210e
c <sound=176>
c zts211e
c <sound=177>
c zts212e
c <img ilst=-1>	zts213e
c <sound=178>
c zts214e
c <img ilst=-1>	zts215e
c <sound=179>
c zts216e
c <end>
b zts168e  . n_talk 2 0
s 23
c <img=5003>
c <sound=180>
c zts217e
c <sound=181>
c zts218e
c <sound=182>
c zts219e
c <sound=183>
c zts220e
c <sound=184>
c zts221e
c <end>
b zts168e  . n_talk 2 0
s 24
c <img=5003>
c zts16098e
c <img=9999>
c <img=5003>
c zts16122e
c <img=9999>
c <img=5003>
c zts16100e
c <img=9999>
c <end>
b zts16123e  . n_run 1506 0
b zts16102e  . n_talk 25 0
b zts16103e  . n_talk 26 0
b zts16104e  . n_talk 27 0
b zts16105e  . n_talk 28 0
b zts3680e  . n_talk 100 0
s 25
c <img=5003>
c zts16106e
c <img=9999>
c <img=5003>
c zts16107e
c <img=9999>
c <end>
b zts12815e  . n_talk 100 0
s 26
c <img=5003>
c zts16108e
c <img=9999>
c <img=5003>
c zts16109e
c <img=9999>
c <end>
b zts12815e  . n_talk 100 0
s 27
c <img=5003>
c zts16110e
c <img=9999>
c <img=5003>
c zts16111e
c <img=9999>
c <end>
b zts12815e  . n_talk 100 0
s 28
c <img=5003>
c zts16112e
c <img=9999>
c <img=5003>
c zts16113e
c <img=9999>
c <end>
b zts12815e  . n_talk 100 0
s 29
c <img=5003>
c zts16839e
c <img=9999>
c <end>
b zts16840e  . n_run 98 0
b zts3680e  . n_talk 100 0
% 5
t zts5143e
s 0
c <list>
c <end>
b zts4766e  . shopping 2 0
b zts4760e  . n_talk 100 0
% 6
t zts222e
s 0
c <sound=219>
c <list>
c <end>
b zts16097e  . n_talk 10 0&@
b zts16375e  . n_talk 9 0&@
b zts17695e  . n_talk 8 0&@
b zts3677e  . shopping 7 0
b zts7959e  . n_talk 2 0&@
b zts7966e  . n_talk 3 0&@
b zts8186e  . n_talk 4 0&@
b zts8190e  . n_talk 5 0&@
b zts20168e  . n_talk 12 0&@
b zts16032e  . n_talk 6 0&@
b zts15998e  . n_talk 7 0&@
b zts3680e  . n_talk 100 0
s 1
c <img=5004>
c zts7093e
c <img=9999>
c <end>
b zts7091e  . n_run 31 8
b zts7092e  . n_talk 100 0
s 2
c <img=5004>
c <img ilst=305>	zts7960e
c <img=9999>
c <img=5004>
c <img ilst=305>	zts7961e
c <img=9999>
c <img=5004>
c <img ilst=305>	zts7965e
c <img=9999>
c <end>
b zts7963e  . n_run 40 0
b zts7964e  . n_talk 100 0
s 3
c <img=5004>
c <img ilst=305>	zts7967e
c <img=9999>
c <img=5004>
c <img ilst=305>	zts7968e
c <img=9999>
c <img=5004>
c <img ilst=305>	zts7969e
c <img=9999>
c <end>
b zts7970e  . n_run 40 0
b zts7971e  . n_talk 100 0
s 4
c <img=5004>
c zts8187e
c <img=9999>
c <end>
b zts8188e  . n_run 46 0
b zts8189e  . n_talk 100 0
s 5
c <img=5004>
c <img ilst=305>	zts8191e
c <img=9999>
c <img=5004>
c <img ilst=305>	zts8192e
c <img=9999>
c <img=5004>
c <img ilst=305>	zts8193e
c <img=9999>
c <img=5004>
c <img ilst=305>	zts8194e
c <img=9999>
c <end>
b zts8195e  . n_run 47 0
b zts8196e  . n_talk 100 0
s 6
c <img=5004>
c <img ilst=305>	zts16033e
c <img=9999>
c <img=5004>
c <img ilst=305>	zts16034e
c <img=9999>
c <img=5004>
c <img ilst=305>	zts16035e
c <img=9999>
c <end>
b zts5479e  . n_talk 100 0
s 7
c <img=5004>
c <img ilst=305>	zts16036e
c <img=9999>
c <end>
b zts16003e  . n_run 49 0
b zts12788e  . n_talk 100 0
s 8
c <img=5004>
c <img ilst=305>	zts16697e
c <img=9999>
c <img=5004>
c <img ilst=305>	zts17157e
c <img=9999>
c <end>
b zts16699e  . n_run 79 0
b zts3680e  . n_talk 100 0
s 9
c <img=5004>
c <img ilst=305>	zts16751e
c <img=9999>
c <img=5004>
c <img ilst=305>	zts16752e
c <img=9999>
c <end>
b zts16753e  . n_run 91 0
b zts3680e  . n_talk 100 0
s 10
c <img=5004>
c <img ilst=305>	zts16841e
c <img=9999>
c <end>
b zts16842e  . n_run 100 0
b zts16843e  . n_talk 11 0
b zts3680e  . n_talk 100 0
s 11
c <img=5004>
c <img ilst=305>	zts16844e
c <img=9999>
c <end>
b zts12815e  . n_talk 100 0
s 12
c <img=5004>
c zts20185e
c <img=9999>
c <img=5004>
c zts20186e
c <img=9999>
c <img=5004>
c zts20187e
c <img=9999>
c <img=5004>
c zts20188e
c <img=9999>
c <img=5004>
c zts20189e
c <img=9999>
c <end>
b zts20190e  . n_run 319 0
b zts3680e  . n_talk 100 0
% 9
t zts233e
s 0
c <sound=218>
c <list>
c <end>
b zts16097e  . n_talk 7 0&@
b zts16375e  . n_talk 6 0&@
b zts17695e  . n_talk 5 0&@
b zts16334e  . n_talk 4 0&@
b zts3677e  . shopping 6 0
b zts7973e  . n_talk 2 0&@
b zts8190e  . n_talk 3 0&@
b zts20168e  . n_talk 9 0&@
b zts3680e  . n_talk 100 0
s 1
c zts5946e
c zts5947e
c zts5948e
c zts5949e
c zts5950e
c zts5951e
c zts5952e
c zts5953e
c <end>
b zts5954e  . n_run 31 7
b zts3680e  . n_talk 100 0
s 2
c <img=5006>
c zts7974e
c <img=9999>
c <img=5006>
c zts14243e
c <img=9999>
c <end>
b zts7976e  . n_run 41 0
b zts7977e  . n_talk 100 0
s 3
c <img=5006>
c zts8197e
c <img=9999>
c <img=5006>
c zts8198e
c <img=9999>
c <img=5006>
c zts8199e
c <img=9999>
c <img=5006>
c zts8200e
c <img=9999>
c <end>
b zts8195e  . n_run 47 0
b zts8196e  . n_talk 100 0
s 4
c <img=5006>
c zts16335e
c <img=9999>
c <img=5006>
c zts16336e
c <img=9999>
c <end>
b zts16337e  . n_run 1516 0
b zts16338e  . n_run 1515 0
b zts16339e  . n_run 1514 0
b zts16340e  . n_run 1513 0
b zts16341e  . n_run 1512 0
b zts3680e  . n_talk 100 0
s 5
c <img=5006>
c zts16700e
c <img=9999>
c <img=5006>
c zts17158e
c <img=9999>
c <end>
b zts16696e  . n_run 78 0
b zts3680e  . n_talk 100 0
s 6
c <img=5006>
c zts16754e
c <img=9999>
c <img=5006>
c zts16755e
c <img=9999>
c <end>
b zts16756e  . n_run 90 0
b zts3680e  . n_talk 100 0
s 7
c <img=5006>
c zts16845e
c <img=9999>
c <end>
b zts16846e  . n_run 99 0
b zts16847e  . n_talk 8 0
b zts3680e  . n_talk 100 0
s 8
c <img=5006>
c zts16848e
c <img=9999>
c <end>
b zts12815e  . n_talk 100 0
s 9
c <img=5006>
c zts20178e
c <img=9999>
c <img=5006>
c zts20179e
c <img=9999>
c <img=5006>
c zts20180e
c <img=9999>
c <img=5006>
c zts20181e
c <img=9999>
c <img=5006>
c zts20182e
c <img=9999>
c <img=5006>
c zts20183e
c <img=9999>
c <end>
b zts20184e  . n_run 318 0
b zts3680e  . n_talk 100 0
% 10
t zts257e
s 0
c <list>
c <end>
b zts15906e  . n_run 1503 0&@
b zts16375e  . n_talk 4 0&@
b zts3677e  . shopping 5 0
b zts3678e  . n_talk 1 0
b zts5336e  . n_run 2000 2048
b zts8190e  . n_talk 3 0&@
b zts4760e  . n_talk 100 0
s 1
c <img=5005>
c <sound=185>
c <img ilst=303> zts266e
c <end>
b zts267e  . n_talk 2 0
b zts13e  . n_talk 100 0
s 2
c <img=5005>
c <sound=186>
c <img ilst=303> zts268e
c <sound=187>
c <img ilst=303> zts269e
c <sound=188>
c <img ilst=303> zts270e
c <sound=189>
c <img ilst=303> zts271e
c <img ilst=-1> zts272e
c <sound=190>
c <img ilst=303> zts273e
c <sound=191>
c <img ilst=303> zts274e
c <sound=192>
c <img ilst=303> zts275e
c <img ilst=-1> zts276e
c <sound=193>
c <img ilst=303>  zts277e
c <sound=194>
c <img ilst=303> zts278e
c <sound=195>
c <img ilst=303> zts279e
c <img ilst=-1> zts280e
c <sound=196>
c <img ilst=303> zts281e
c <sound=197>
c <img ilst=303> zts282e
c <end>
b zts168e  . n_talk 100 0
b zts13e  . n_talk 100 0
s 3
c <img=5005>
c <img ilst=303> zts8201e
c <img=9999>
c <img=5005>
c <img ilst=303> zts8202e
c <img=9999>
c <img=5005>
c <img ilst=303> zts8203e
c <img=9999>
c <img=5005>
c <img ilst=303> zts8204e
c <img=9999>
c <end>
b zts8195e  . n_run 47 0
b zts8196e  . n_talk 100 0
s 4
c <img=5005>
c <img ilst=303> zts16757e
c <img=9999>
c <img=5005>
c <img ilst=303> zts16758e
c <img=9999>
c <img=5005>
c <img ilst=303> zts16759e
c <img=9999>
c <end>
b zts16135e  . n_run 93 0
b zts3680e  . n_talk 100 0
% 11
t zts283e
s 0
c <list>
c <end>
b zts5982e  . n_run 4000 0
b zts4771e  . n_run 17 0
b zts4772e  . n_run 17 1&@DE T_DE UK T_UK FR T_FR IT T_IT ES T_ES PL T_PL CZ T_CZ RU T_RU
b zts4773e  . n_run 13 0&@
b zts4774e  . n_talk 1 0
b zts4775e  . n_run 15 0
b zts4760e  . n_talk 100 0
s 1
c zts290e
c <end>
b zts291e  . n_run 16 1
b zts101e  . n_talk 100 0
% 12
t zts292e
s 0
c <list>
c <end>
b zts3677e  . shopping 8 0
b zts4760e  . n_talk 100 0
b zts15906e  . n_run 1503 0&@
% 13
t zts294e
s 0
c <list>
c <end>
b zts3677e  . shopping 8 0
b zts4760e  . n_talk 100 0
b zts15906e  . n_run 1503 0&@
% 14
t zts297e
s 0
c <list>
c <end>
b zts3677e  . shopping 9 0
b zts4760e  . n_talk 100 0
% 15
t zts299e
s 0
c <list>
c <end>
b zts3677e  . shopping 10 0
b zts4760e  . n_talk 100 0
% 16
t zts301e
s 0
c <list>
c <end>
b zts5982e  . n_run 4000 0
b zts4771e  . n_run 17 0
b zts4772e  . n_run 17 1&@DE T_DE UK T_UK FR T_FR IT T_IT ES T_ES PL T_PL CZ T_CZ RU T_RU
b zts4773e  . n_run 13 0&@
b zts4774e  . n_talk 1 0
b zts4775e  . n_run 15 1
b zts4760e  . n_talk 100 0
s 1
c zts290e
c <end>
b zts304e  . n_run 16 0
b zts101e  . n_talk 100 0
% 17
t zts305e
s 0
c zts306e
c <end>
b zts5982e  . n_run 4000 0
b zts285e  . n_run 17 0
b zts286e  . n_run 17 1&@DE T_DE UK T_UK FR T_FR IT T_IT ES T_ES PL T_PL CZ T_CZ RU T_RU
b zts287e  . n_run 13 0&@
b zts101e  . n_talk 100 0
% 18
t zts4776e
s 0
c <list>
c <end>
b zts4759e  . n_run 3000 0
b zts4760e  . n_talk 100 0
% 19
t zts74e
s 0
c <list>
c <end>
b zts3677e  . shopping 1 0
b zts4763e  . n_talk 6 0
b zts4764e  . n_talk 8 0
b zts3678e  . n_talk 2 0
b zts4759e  . n_run 3000 0
b zts5165e  . n_talk 11 0
b zts4760e  . n_talk 100 0
s 1
c <end>
s 2
c <img=5000>
c <sound=130>
c zts102e
c <end>
b zts104e  . n_talk 4 0
b zts13e  . n_talk 100 0
s 3
c <end>
b zts101e  . n_talk 100 0
s 4
c <img=5000>
c <sound=131>
c zts119e
c <sound=132>
c zts120e
c <img ilst=-1>	zts121e
c <sound=133>
c zts122e
c <sound=134>
c zts123e
c <img ilst=-1>	zts124e
c <sound=135>
c zts125e
c <sound=136>
c zts126e
c <img ilst=-1>	zts127e
c <sound=137>
c zts128e
c <img ilst=-1>	zts129e
c <sound=138>
c zts130e
c <end>
b zts101e  . n_talk 100 0
s 5
c <img=5000>
c <sound=139>
c zts131e
c <end>
b zts132e  . n_run 1 1
b zts133e  . n_run 1 2
b zts134e  . n_run 1 3
b zts101e  . n_talk 100 0
s 6
c <img=5000>
c <sound=140>
c zts135e
c <sound=141>
c zts136e
c <img ilst=-1>zts137e
c <sound=142>
c zts138e
c <img ilst=-1>zts139e
c <sound=144>
c zts140e
c <img ilst=-1>zts139e
c <sound=145>
c zts141e
c <end>
b zts142e  . n_talk 5 0
b zts143e  . n_talk 100 0
s 8
c <img=5000>
c <sound=146>
c zts156e
c <sound=147>
c zts157e
c <end>
b zts158e  . n_run 23 0
b zts159e  . n_run 23 1
b zts160e  . n_talk 9 0
b zts161e  . n_talk 10 0
b zts162e  . n_talk 100 0
s 9
c <img=5000>
c <sound=149>
c zts163e
c <sound=150>
c zts164e
c <sound=151>
c zts165e
c <sound=152>
c zts166e
c <sound=153>
c zts167e
c <end>
b zts168e  . n_talk 8 0
s 10
c <img=5000>
c <sound=154>
c zts169e
c <sound=155>
c zts170e
c <sound=156>
c zts171e
c <sound=157>
c zts172e
c <sound=158>
c zts173e
c <sound=159>
c zts174e
c <sound=160>
c zts175e
c <sound=161>
c zts176e
c <sound=162>
c zts177e
c <sound=163>
c zts178e
c <end>
b zts168e  . n_talk 8 0
s 11
c zts5166e
c zts5167e
c zts5168e
c zts5169e
c zts5170e
c zts5171e
c zts5172e
c <end>
b zts5173e  . n_run 31 5
b zts101e  . n_talk 100 0
% 20
t zts5983e
s 0
c zts5984e
c <end>
b zts5985e  . n_run 150 0
b zts4760e  . n_talk 100 0
% 21
t zts257e
s 0
c <list>
c <end>
b zts3677e  . shopping 5 0
b zts3678e  . n_talk 1 0
b zts5336e  . n_run 2000 2048
b zts4760e  . n_talk 100 0
s 1
c <img=5005>
c <img=5005>
c <img ilst=-1> zts5986e
c zts5987e
c <img ilst=-1> zts4441e
c zts5988e
c <img ilst=-1> zts5989e
c zts5990e
c <img ilst=-1> zts5991e
c zts5992e
c <img ilst=-1> zts5993e
c <end>
b zts13e  . n_talk 100 0
% 22
t zts257e
s 0
c <list>
c <end>
b zts3677e  . shopping 5 0
b zts3678e  . n_talk 1 0
b zts5336e  . n_run 2000 2048
b zts4760e  . n_talk 100 0
s 1
c <img=5005>
c <img ilst=-1> zts5994e
c zts5995e
c <img ilst=-1> zts5996e
c zts5997e
c <img ilst=-1> zts5998e
c zts5999e
c <img ilst=-1> zts6000e
c zts6001e
c <img ilst=-1> zts6002e
c <end>
b zts13e  . n_talk 100 0
% 23
t zts257e
s 0
c <list>
c <end>
b zts3677e  . shopping 5 0
b zts3678e  . n_talk 1 0
b zts5336e  . n_run 2000 2048
