#데이타 형식
# 인덱스 상점타입번호...(최대 6개)
#상점 타입 목록
#1 무기 - 무기
#2 의상 - 방어구
#3 기타장비 - 장갑, 신발
#4 강화 - 장비 강화
#5 파트너장비 - 파트너 장비
#6 지르기 - 장비 지르기
#7 음식 - 음식
#8 요리 - 요리
#9 악세사리상점 - 악세사리
#10 악세사리옵션추가 - 옵션 부여
#11 연금술상점 - 마법물품
#12 저항력합성 - 저항력 합성
#13 연금술생산 - 연금술
#14 미니랜드구조물 상점 - 미니랜드
#15 교육 - 교육
#16 베이스스킬 - 스킬
#17 장비상점 - 장비
#18 잡화 - 잡화
#19 펫/파트너 - 펫/파트너
#20 스페셜리스트카드 - 카드강화
#21 연금술생산 - 프로즌크라운, ACT4
#22 Nostale SE - 아이템분해
#23 Nostale SE - 셀론강화
#24 Nostale SE - 장비 보호스크롤(강화)
#25 Nostale SE - 장비 보호스크롤(지르기)
#26 Nostale SE - 하급카드강화 스크롤
#27 Nostale SE - 상급카드강화 스크롤
#28 Nostale SE - 무기 방어구 조합
#29 Nostale SE - 신발 장갑 조합
#30 Nostale SE - 악세사리 조합
#31 Nostale SE - 무기 방어구 조합
#32 Nostale SE - 잡화
#33 Nostale SE - 재료분해
#34 Nostale SE - 건축물 생산
#35 Nostale Act5 - 유물감정
#36 Nostale Act5 - 문장보상
#37 Nostale Act5 - 요리
#38 Nostale Act5 - 대장장이
#39 Nostale Act5 - NEW유물감정(이벤트용)
#40 Nostale Act5 - 꼬닭 카드 강화 스크롤(이벤트용)
#41 Nostale Act5 - 패밀리 창고 관리원
#42 Nostale Act5 - 캡틴 잭스패논
#43 Nostale Act5 - 파자마 카드 강화 스크롤(이벤트)
#44 Nostale Act5 - 자자마루 카드 강화 스크롤
#45 스페셜리스트카드 - 플러스 카드강화
#51 아레나전용관 - 아레나
#52 토리미니게임 - 수집가 아쿤(도토리교환)
#53 토리미니게임 - 수집가 아쿤(토리변신)
#54 캡틴 코스튬 카드 강화
#55 골든 장비 보호 스크롤
#56 사라카엘
#57 릴리트
#58 신규스페셜리스트카드캐리어
#59 박씨네 첫째 아들
#60 박씨네 둘째 아들
#61 박씨네 셋째 아들
#62 지나가는 나그네
#63 수상한 호랑이
#64 주식회사 용궁
#65 수상한 조직
#66 명성 보급병(무기)
#67 명성 보급병(갑옷)
#68 명성 보급병(신발장갑)
#69 명성 보급병(악세)
#70 펠리체교단 보급 사제
#71 펠리체교단 변환 사제
#72 각성된 지나스 알
#73 각성된 에레니아 알
#74 각성된 페르논 알
#75 보급 티켓 교환
#76 코스튬 외형 변환
#77 도토리 교환
#78 은행
#79 무지개 상점
#80 타투 도안 제작
#81 광물 제작
#82 룬 문자 세공
#83 타투 시술
#84 타투 강화
#85 룬 세공 성공 기원 스크롤
#86 룬 세공 성공 기원 부적용
#87 룬 세공 성공 기원 스크롤(일반 성공확률 없음)
#88 하늘탑 코인 상점
#89 낚시 상점
#90 요리 전문 상점
#91 용의 카드 보호 스크롤
#92 강력한 룬 세공 성공 스크롤
#93 스페셜리스트 날개 퓨전
#94 파트너 스페셜리스트 카드 퓨전
#95 조련사 전문 상점
#에릴카운터
#모리셔스 행 탑승
91 18

#하늘탑 수문장
92 88

#룬 세공 성공 기원 스크롤용(일반 성공확률 없음)
93 87

#낚시 상점
94 89

#요리 전문 상점
95 7

#재료 손질하기 스킬
96 8

#구이 요리 스킬
97 8

#탕 요리 스킬
98 8

#볶음 요리 스킬
99 8

#용의 카드 보호 스크롤
100 91

#아인의 연구실
101 4 12 13 82

#병참 담당관 마티아
103 18 28 6

#운송업자 파비오
104 9 30 10

#드래곤 연금술사
105 11 13 20 45 94

#목장 주인 에밀라
106 7

#강력한 룬 세공 성공 스크롤
107 92

#조련사 루지
108 18 8

~
