# NosTale NPC Talk List Files by idylos
% 1
c <img=5006>
c zts8197e
c <img=9999>
c <img=5006>
c zts8198e
c <img=9999>
c <img=5006>
c zts8199e
c <img=9999>
c <img=5006>
c zts8200e
c <img=9999>
c <end>
b zts8195e  . n_run 47 0
b zts8196e  . n_talk 100 0
% 10
t zts257e
s 0
c <list>
c <end>
b zts3677e  . shopping 5 0
b zts3678e  . n_talk 1 0
b zts5336e  . n_run 2000 2048
b zts8190e  . n_talk 3 0&@KR T_KR
b zts4760e  . n_talk 100 0
s 1
c <img=5005>
c <sound=185>
c <img ilst=303> zts266e
c <end>
b zts267e  . n_talk 2 0
b zts13e  . n_talk 100 0
s 2
c <img=5005>
c <sound=186>
c <img ilst=303> zts268e
c <sound=187>
c <img ilst=303> zts269e
c <sound=188>
c <img ilst=303> zts270e
c <sound=189>
c <img ilst=303> zts271e
c <img ilst=-1> zts272e
c <sound=190>
c <img ilst=303> zts273e
c <sound=191>
c <img ilst=303> zts274e
c <sound=192>
c <img ilst=303> zts275e
c <img ilst=-1> zts276e
c <sound=193>
c <img ilst=303>  zts277e
c <sound=194>
c <img ilst=303> zts278e
c <sound=195>
c <img ilst=303> zts279e
c <img ilst=-1> zts280e
c <sound=196>
c <img ilst=303> zts281e
c <sound=197>
c <img ilst=303> zts282e
c <end>
b zts168e  . n_talk 100 0
b zts13e  . n_talk 100 0
s 3
c <img=5005>
c <img ilst=303> zts8201e
c <img=9999>
c <img=5005>
c <img ilst=303> zts8202e
c <img=9999>
c <img=5005>
c <img ilst=303> zts8203e
c <img=9999>
c <img=5005>
c <img ilst=303> zts8204e
c <img=9999>
c <end>
b zts8195e  . n_run 47 0
b zts8196e  . n_talk 100 0
% 11
t zts283e
s 0
c <list>
c <end>
b zts5982e  . n_run 4000 0&@KR T_KR JP T_JP TW T_TW HK T_HK UK T_UK DE T_DE FR T_FR GSP T_GSP IT T_IT TH T_TH MY T_MY CN T_CN
b zts4771e  . n_run 17 0
b zts4772e  . n_run 17 1&@
b zts4773e  . n_run 13 0&@
b zts4774e  . n_talk 1 0
b zts4775e  . n_run 15 0
b zts4760e  . n_talk 100 0
s 1
c zts290e
c <end>
b zts291e  . n_run 16 1
b zts101e  . n_talk 100 0
% 12
t zts292e
s 0
c <list>
c <end>
b zts3677e  . shopping 8 0
b zts4760e  . n_talk 100 0
% 13
t zts294e
s 0
c <list>
c <end>
b zts3677e  . shopping 8 0
b zts4760e  . n_talk 100 0
% 14
t zts297e
s 0
c <list>
c <end>
b zts3677e  . shopping 9 0
b zts4760e  . n_talk 100 0
% 15
t zts299e
s 0
c <list>
c <end>
b zts3677e  . shopping 10 0
b zts4760e  . n_talk 100 0
% 16
t zts301e
s 0
c <list>
c <end>
b zts5982e  . n_run 4000 0&@KR T_KR JP T_JP TW T_TW HK T_HK UK T_UK DE T_DE FR T_FR GSP T_GSP IT T_IT TH T_TH MY T_MY CN T_CN
b zts4771e  . n_run 17 0
b zts4772e  . n_run 17 1&@
b zts4773e  . n_run 13 0&@
b zts4774e  . n_talk 1 0
b zts4775e  . n_run 15 1
b zts4760e  . n_talk 100 0
s 1
c zts290e
c <end>
b zts304e  . n_run 16 0
b zts101e  . n_talk 100 0
% 17
t zts305e
s 0
c zts306e
c <end>
b zts5982e  . n_run 4000 0&@KR T_KR JP T_JP TW T_TW HK T_HK UK T_UK DE T_DE FR T_FR GSP T_GSP IT T_IT TH T_TH MY T_MY CN T_CN
b zts285e  . n_run 17 0
b zts286e  . n_run 17 1&@
b zts287e  . n_run 13 0&@
b zts101e  . n_talk 100 0
% 18
t zts4776e
s 0
c <list>
c <end>
b zts4759e  . n_run 3000 0
b zts4760e  . n_talk 100 0
% 19
t zts74e
s 0
c <list>
c <end>
b zts3677e  . shopping 1 0
b zts4763e  . n_talk 6 0
b zts4764e  . n_talk 8 0
b zts3678e  . n_talk 2 0
b zts4765e  . n_run 3000 0
b zts5165e  . n_talk 11 0
b zts4760e  . n_talk 100 0
s 1
c <end>
s 2
c <img=5000>
c <sound=130>
c zts102e
c <end>
b zts104e  . n_talk 4 0
b zts13e  . n_talk 100 0
s 3
c <end>
b zts101e  . n_talk 100 0
s 4
c <img=5000>
c <sound=131>
c zts119e
c <sound=132>
c zts120e
c <img ilst=-1>	zts121e
c <sound=133>
c zts122e
c <sound=134>
c zts123e
c <img ilst=-1>	zts124e
c <sound=135>
c zts125e
c <sound=136>
c zts126e
c <img ilst=-1>	zts127e
c <sound=137>
c zts128e
c <img ilst=-1>	zts129e
c <sound=138>
c zts130e
c <end>
b zts101e  . n_talk 100 0
s 5
c <img=5000>
c <sound=139>
c zts131e
c <end>
b zts132e  . n_run 1 1
b zts133e  . n_run 1 2
b zts134e  . n_run 1 3
b zts101e  . n_talk 100 0
s 6
c <img=5000>
c <sound=140>
c zts135e
c <sound=141>
c zts136e
c <img ilst=-1>zts137e
c <sound=142>
c zts138e
c <img ilst=-1>zts139e
c <sound=144>
c zts140e
c <img ilst=-1>zts139e
c <sound=145>
c zts141e
c <end>
b zts142e  . n_talk 5 0
b zts143e  . n_talk 100 0
s 8
c <img=5000>
c <sound=146>
c zts156e
c <sound=147>
c zts157e
c <end>
b zts158e  . n_run 23 0
b zts159e  . n_run 23 1
b zts160e  . n_talk 9 0
b zts161e  . n_talk 10 0
b zts162e  . n_talk 100 0
s 9
c <img=5000>
c <sound=149>
c zts163e
c <sound=150>
c zts164e
c <sound=151>
c zts165e
c <sound=152>
c zts166e
c <sound=153>
c zts167e
c <end>
b zts168e  . n_talk 8 0
s 10
c <img=5000>
c <sound=154>
c zts169e
c <sound=155>
c zts170e
c <sound=156>
c zts171e
c <sound=157>
c zts172e
c <sound=158>
c zts173e
c <sound=159>
c zts174e
c <sound=160>
c zts175e
c <sound=161>
c zts176e
c <sound=162>
c zts177e
c <sound=163>
c zts178e
c <end>
b zts168e  . n_talk 8 0
s 11
c zts5166e
c zts5167e
c zts5168e
c zts5169e
c zts5170e
c zts5171e
c zts5172e
c <end>
b zts5173e  . n_run 31 5
b zts101e  . n_talk 100 0
% 20
t zts5983e
s 0
c zts5984e
c <end>
b zts5985e  . n_run 150 0
b zts4760e  . n_talk 100 0
% 21
t zts257e
s 0
c <list>
c <end>
b zts3677e  . shopping 5 0
b zts3678e  . n_talk 1 0
b zts5336e  . n_run 2000 2048
b zts4760e  . n_talk 100 0
s 1
c <img=5005>
c <img=5005>
c <img ilst=-1> zts5986e
c zts5987e
c <img ilst=-1> zts4441e
c zts5988e
c <img ilst=-1> zts5989e
c zts5990e
c <img ilst=-1> zts5991e
c zts5992e
c <img ilst=-1> zts5993e
c <end>
b zts13e  . n_talk 100 0
% 22
t zts257e
s 0
c <list>
c <end>
b zts3677e  . shopping 5 0
b zts3678e  . n_talk 1 0
b zts5336e  . n_run 2000 2048
b zts4760e  . n_talk 100 0
s 1
c <img=5005>
c <img ilst=-1> zts5994e
c zts5995e
c <img ilst=-1> zts5996e
c zts5997e
c <img ilst=-1> zts5998e
c zts5999e
c <img ilst=-1> zts6000e
c zts6001e
c <img ilst=-1> zts6002e
c <end>
b zts13e  . n_talk 100 0
% 23
t zts257e
s 0
c <list>
c <end>
b zts3677e  . shopping 5 0
b zts3678e  . n_talk 1 0
b zts5336e  . n_run 2000 2048
b zts4760e  . n_talk 100 0
s 1
c <img=5005>
c <img ilst=-1> zts6003e
c zts6004e
c <img ilst=-1> zts5996e
c zts6006e
c <img ilst=-1> zts6007e
c zts6008e
c <img ilst=-1> zts6009e
c zts6010e
c <img ilst=-1> zts6011e
c <end>
b zts13e  . n_talk 100 0
% 24
t zts74e
s 0
c <list>
c <end>
b zts3677e  . shopping 1 0
b zts4763e  . n_talk 6 0
b zts4764e  . n_talk 8 0
b zts3678e  . n_talk 2 0
b zts4765e  . n_run 3000 0
b zts7383e  . n_talk 11 0
b zts4760e  . n_talk 100 0
s 1
c <end>
s 2
c <img=5000>
c <sound=130>
c zts102e
c <end>
b zts104e  . n_talk 4 0
b zts13e  . n_talk 100 0
s 3
c <end>
b zts101e  . n_talk 100 0
s 4
c <img=5000>
c <sound=131>
c zts119e
c <sound=132>
c zts120e
c <img ilst=-1>	zts121e
c <sound=133>
c zts122e
c <sound=134>
c zts123e
c <img ilst=-1>	zts124e
c <sound=135>
c zts125e
c <sound=136>
c zts126e
c <img ilst=-1>	zts127e
c <sound=137>
c zts128e
c <img ilst=-1>	zts129e
c <sound=138>
c zts130e
c <end>
b zts101e  . n_talk 100 0
s 5
c <img=5000>
c <sound=139>
c zts131e
c <end>
b zts132e  . n_run 1 1
b zts133e  . n_run 1 2
b zts134e  . n_run 1 3
b zts101e  . n_talk 100 0
s 6
c <img=5000>
c <sound=140>
c zts135e
c <sound=141>
c zts136e
c <img ilst=-1>zts137e
c <sound=142>
c zts138e
c <img ilst=-1>zts139e
c <sound=144>
c zts140e
c <img ilst=-1>zts139e
c <sound=145>
c zts141e
c <end>
b zts142e  . n_talk 5 0
b zts143e  . n_talk 100 0
s 8
c <img=5000>
c <sound=146>
c zts156e
c <sound=147>
c zts157e
c <end>
b zts158e  . n_run 23 0
b zts159e  . n_run 23 1
b zts160e  . n_talk 9 0
b zts161e  . n_talk 10 0
b zts162e  . n_talk 100 0
s 9
c <img=5000>
c <sound=149>
c zts163e
c <sound=150>
c zts164e
c <sound=151>
c zts165e
c <sound=152>
c zts166e
c <sound=153>
c zts167e
c <end>
b zts168e  . n_talk 8 0
s 10
c <img=5000>
c <sound=154>
c zts169e
c <sound=155>
c zts170e
c <sound=156>
c zts171e
c <sound=157>
c zts172e
c <sound=158>
c zts5695e
c <sound=159>
c zts174e
c <sound=160>
c zts175e
c <sound=161>
c zts176e
c <sound=162>
c zts177e
c <sound=163>
c zts178e
c <end>
b zts168e  . n_talk 8 0
s 11
c <img=5000>
c <img ilst=300>	zts7384e
c <img=9999>
c <end>
b zts7385e  . n_run 155 0
b zts7386e  . n_talk 100 0
% 25
t zts7088e
s 0
c <list>
c <end>
b zts7087e  . n_run 14 0&@KR T_KR JP T_JP TW T_TW HK T_HK UK T_UK DE T_DE FR T_FR MY T_MY GSP T_GSP IT T_IT TH T_TH CN T_CN
b zts4760e  . n_talk 100 0
% 26
t zts222e
s 0
c <sound=219>
c <list>
c <end>
b zts3677e  . shopping 7 0
b zts3680e  . n_talk 4 0
s 1
c <img=5004>
c zts7093e
c <img=9999>
c <end>
b zts7091e  . n_run 31 8
b zts7092e  . n_talk 100 0
% 27
t zts7387e
s 0
c <list>
c <end>
b zts7389e  . n_run 32 9
b zts7390e  . n_run 31 9
b zts4760e  . n_talk 100 0
% 28
t zts7391e
s 0
c <img ilst=530> zts7392e
c <img ilst=530> zts7393e
c <end>
b zts7394e  . n_talk 1 0
b zts7395e  . n_talk 2 0
b zts4760e  . n_talk 100 0
s 1
c <img ilst=530> zts7396e
c <img ilst=530> zts7397e
c <end>
b zts7394e  . n_run 34 0
b zts5479e  . n_talk 100 0
s 2
c <img ilst=530> zts7398e
c <img ilst=530> zts7399e
c <end>
b zts7395e  . n_run 35 0
b zts5479e  . n_talk 100 0
% 29
t zts8185e
s 0
c <list>
c <end>
b zts3677e  . shopping 25 0
b zts4760e  . n_talk 100 0
% 40
t zts307e
s 0
c <sound=198>
c zts308e
c <sound=199>
c <scene=0> zts309e
c <sound=200>
c <scene=1> zts310e
c <sound=201>
c <scene=2> zts311e
c <sound=202>
c <scene=3> zts312e
c <sound=203>
c <scene=4> zts313e
c <sound=204>
c <scene=5> zts314e
c <sound=205>
c <scene=6>zts315e
c <sound=206>
c zts316e
c <sound=207>
c <scene=7> zts317e
c <end>
% 41
t zts318e
s 0
c <sound=208>
c <scene=8> zts319e
c <sound=209>
c <scene=8> zts320e
c <sound=210>
c <scene=11> zts321e
c <sound=211>
c <scene=10> zts322e
c <sound=212>
c <scene=9> zts323e
c <sound=213>
c <scene=11> zts324e
c <sound=214>
c <scene=12> zts325e
c <sound=215>
c zts326e
c <sound=216>
c zts327e
c <end>
% 42
t zts4970e
s 0
c <list>
c <end>
b zts4971e  . n_run 3001 2
b zts3680e  . n_talk 100 0
% 43
t zts4972e
s 0
c <list>
c <end>
b zts4973e  . n_run 3001 3
b zts4974e  . n_run 3001 5
b zts5160e  . n_run 3001 9
b zts7045e  . n_run 3001 17
b zts7046e  . n_run 3001 18
b zts7779e  . n_run 3001 22
b zts3680e  . n_talk 100 0
% 44
t zts4975e
s 0
c <list>
c <end>
b zts4976e  . n_run 3001 4
b zts3680e  . n_talk 100 0
% 45
t zts4977e
s 0
c <list>
c <end>
b zts4978e  . n_run 3001 6
b zts4979e  . n_run 3001 8
b zts3680e  . n_talk 100 0
% 46
t zts4980e
s 0
c <list>
c <end>
b zts4981e  . n_run 3001 7
b zts3680e  . n_talk 100 0
% 47
t zts5161e
s 0
c <list>
c <end>
b zts5174e  . n_run 3001 10
b zts5163e  . n_run 3001 11
b zts3680e  . n_talk 100 0
% 48
t zts5175e
s 0
c <img ilst=-1>	zts5178e
c <img ilst=422>	zts5179e
c <img ilst=-1>	zts5180e
c <img ilst=422>	zts5181e
c <end>
b zts5337e  . n_run 2000 2030
b zts101e  . n_talk 100 0
% 49
t zts5465e
s 0
c <img ilst=-1>  zts5466e
c <end>
b zts101e  . n_talk 100 0
% 50
t zts5467e
s 0
c <img ilst=-1>  zts5468e
c <end>
b zts101e  . n_talk 100 0
% 51
t zts5696e
s 0
c <list>
c <end>
b zts4759e  . n_run 3000 0
b zts4760e  . n_talk 100 0
% 52
t zts5697e
s 0
c <list>
c <end>
b zts5698e  . n_run 3001 12
b zts5699e  . n_run 3001 13
b zts5700e  . n_run 3001 14
b zts7047e  . n_run 3001 16
b zts3680e  . n_talk 100 0
% 53
t zts5701e
s 0
c <list>
c <end>
b zts5702e  . n_run 3001 15
b zts3680e  . n_talk 100 0
% 54
t zts5955e
s 0
c zts5956e
c zts5957e
c zts5958e
c zts5959e
c zts5960e
c <end>
b zts5961e  . n_talk 1
b zts5962e  . n_talk 2
b zts5963e  . n_talk 3
b zts5964e  . n_talk 100 0
s 1
c zts5965e
c <end>
b zts5966e  . n_run 3002 0
b zts5967e  . n_run 3002 1
b zts5968e  . n_run 3002 2
b zts5964e  . n_talk 100 0
s 2
c zts5969e
c <end>
b zts5970e  . n_run 3002 3
b zts5971e  . n_run 3002 4
b zts5972e  . n_run 3002 5
b zts5973e  . n_run 3002 6
b zts5974e  . n_run 3002 7
b zts5964e  . n_talk 100 0
s 3
c zts5975e
c <end>
b zts5976e  . n_run 3002 8
b zts5977e  . n_run 3002 9
b zts5978e  . n_run 3002 10
b zts5979e  . n_run 3002 11
b zts5980e  . n_run 3002 12
b zts5981e  . n_run 3002 13
b zts5964e  . n_talk 100 0
% 55
t zts7048e
s 0
c <list>
c <end>
b zts7049e  . n_run 3001 19
b zts3680e  . n_talk 100 0
% 56
t zts7050e
s 0
c <list>
c <end>
b zts7051e  . n_run 3001 20
b zts3680e  . n_talk 100 0
% 57
t zts7052e
s 0
c <list>
c <end>
b zts7053e  . n_run 3001 21
b zts3680e  . n_talk 100 0
% 58
t zts7981e
s 0
c <list>
c <end>
b zts5982e  . n_run 4000 0&@KR T_KR JP T_JP TW T_TW HK T_HK UK T_UK DE T_DE FR T_FR GSP T_GSP IT T_IT TH T_TH MY T_MY CN T_CN
b zts4771e  . n_run 17 0
b zts4772e  . n_run 17 1&@
b zts4773e  . n_run 13 0&@
b zts4760e  . n_talk 100 0
s 1
c zts290e
c <end>
% 300
t zts328e
s 0
c <=01>	zts329e
c <=01><img ilst=-1>	zts330e
c <=01>	zts331e
c <=02>	zts332e
c <=02><img ilst=-1>	zts333e
c <=02>	zts334e
c <=02><img ilst=-1>	zts335e
c <=02>	zts336e
c <=03>	zts337e
c <=03>	zts338e
c <=03><img ilst=-1>	zts339e
c <=03>	zts340e
c <=04>	zts341e
c <=04>	zts342e
c <=04>	zts343e
c <=05>	zts344e
c <=06>	zts345e
c <=06><img ilst=-1>	zts346e
c <=06>	zts347e
c <=06>	zts348e
c <=default>	zts349e
c <end>
% 301
t zts328e
s 0
c <=01>	zts350e
c <=01>	zts351e
c <=02>	zts352e
c <=03>	zts353e
c <=04>	zts354e
c <=05>	zts355e
c <=06>	zts356e
c <=default>	zts357e
c <end>
% 302
t zts328e
s 0
c <=01>	zts358e
c <=01>	 zts359e
c <=01>	zts360e
c <=01>	zts361e
c <=01>	zts362e
c <=01>	zts363e
c <=02>	zts364e
c <=02>	zts365e
c <=02>	zts366e
c <=02>	zts367e
c <=02>	zts368e
c <=02>	zts369e
c <=02>	zts370e
c <=02>	zts371e
c <=03>	zts372e
c <=03>	zts373e
c <=03>	zts374e
c <=03>	zts375e
c <=04>	zts376e
c <=05>	zts377e
c <=06>	zts378e
c <=06>	zts379e
c <=06>	zts380e
c <=06>	zts381e
c <=default>	zts382e
c <=default>	zts383e
c <=default>	zts384e
c <=default>	zts385e
c <=default>	zts386e
c <end>
% 303
t zts328e
s 0
c <=01>	zts387e
c <=02>	zts388e
c <=03>	zts389e
c <=04>	zts390e
c <=05>	zts391e
c <=06>	zts392e
c <=default>	zts393e
c <end>
% 304
t zts328e
s 0
c zts394e
c zts395e
c <end>
% 305
t zts328e
s 0
c <=01>	zts396e
c <=02>	zts397e
c <=02>	zts398e
c <=03>	zts399e
c <=03>	zts400e
c <=04>	zts401e
c <=05>	zts402e
c <=06>	zts403e
c <=default>	zts404e
c <end>
% 306
t zts405e
s 0
c <list>
c <end>
b zts3678e  . n_talk 1 0
b zts4759e  . n_run 3000 0
b zts3680e  . n_talk 100 0
s 1
c <img=5013>
c <=01>	zts406e
c <=02>	zts407e
c <=03>	zts408e
c <=03>	zts409e
c <=04>	zts410e
c <=05>	zts411e
c <=06>	zts412e
c <=21>	zts413e
c <=default>	zts414e
c <end>
s 2
c zts607e
c <end>
% 307
t zts415e
s 0
c <img=5012>
c <=01>	zts416e
c <=02>	zts417e
c <=03>	zts418e
c <=04>	zts419e
c <=05>	zts420e
c <=06>	zts421e
c <=default>	zts422e
c <end>
% 308
t zts423e
s 0
c <img=5012>
c <=01>	zts424e
c <=01>	zts425e
